date,TLG
4/15/04,1724.1678591200898
4/16/04,1102.2895774271242
4/17/04,458.0833269482423
4/18/04,841.7512318359377
4/19/04,1352.7233671875001
4/20/04,283.9375
4/21/04,0.0
4/22/04,263.62874999999985
4/23/04,869.3444374999999
4/24/04,1482.48298515625
4/25/04,2235.0664694531247
4/26/04,3190.8581518139645
4/27/04,4435.913207930004
4/28/04,4901.853459774685
4/29/04,3671.964255798057
4/30/04,3164.201600456691
5/1/04,3195.2558882276653
5/2/04,5074.002930080425
5/3/04,5908.113652428039
5/4/04,5793.420895509445
5/5/04,5405.382408323358
5/6/04,4527.134268592404
5/7/04,2767.4728167223393
5/8/04,3088.7533037009416
5/9/04,2615.0569800835447
5/10/04,2258.3885029942
5/11/04,1669.0100895954897
5/12/04,328.443401944332
5/13/04,836.9209351495924
5/14/04,1715.5338048059316
5/15/04,1263.6056718843379
5/16/04,1576.5700788058252
5/17/04,1621.4217445092304
5/18/04,1277.6647864381584
5/19/04,879.5831547711023
5/20/04,745.213959862464
5/21/04,1010.9483687702314
5/22/04,414.80989191376375
5/23/04,74.88907233920372
5/24/04,1049.4312606369772
5/25/04,145.73362636429965
5/26/04,800.5258798532973
5/27/04,918.3637299089701
5/28/04,3607.6811567005757
5/29/04,4438.082117553198
5/30/04,1707.0242872287795
5/31/04,1985.9002194618333
6/1/04,1711.9951395159387
6/2/04,1787.0146921752084
6/3/04,2671.112881476084
6/4/04,2078.187601812963
6/5/04,2415.2925170257313
6/6/04,1950.7590409141078
6/7/04,2024.6449090963326
6/8/04,2066.0215233473864
6/9/04,1274.1584036187962
6/10/04,324.4415174257256
6/11/04,695.2705593791629
6/12/04,655.6982060855817
6/13/04,955.6224972884665
6/14/04,1297.4127361099975
6/15/04,1464.8159577862514
6/16/04,1911.537317043638
6/17/04,1539.622585661425
6/18/04,1315.2802213541804
6/19/04,977.3546079416774
6/20/04,1179.786569396408
6/21/04,670.2535547528735
6/22/04,1289.4558700031064
6/23/04,417.82323784119615
6/24/04,1051.6114395580498
6/25/04,735.3427175965403
6/26/04,1075.5353702690638
6/27/04,325.1752861650352
6/28/04,767.1717620703082
6/29/04,598.9000257179008
6/30/04,784.80234357594
7/1/04,246.92412724003646
7/2/04,592.4390902594989
7/3/04,855.425980179188
7/4/04,902.2788051134802
7/5/04,308.04087514379614
7/6/04,452.1980744797796
7/7/04,819.4395864308428
7/8/04,219.06030881037057
7/9/04,469.1746581733736
7/10/04,809.2743601874308
7/11/04,279.6916056080334
7/12/04,236.81524930598204
7/13/04,508.3995938443049
7/14/04,506.65596293978905
7/15/04,217.0094700700422
7/16/04,546.0776365622078
7/17/04,430.78698462806244
7/18/04,307.8783406452026
7/19/04,621.2792871840028
7/20/04,233.79382398270573
7/21/04,174.70953944076294
7/22/04,538.4057520981221
7/23/04,213.6178738898617
7/24/04,239.95192447552614
7/25/04,649.3243651424607
7/26/04,368.5918526244507
7/27/04,352.49908785888675
7/28/04,134.75
7/29/04,0.0
7/30/04,650.08453125
7/31/04,307.5216439468569
8/1/04,878.4510654558409
8/2/04,347.9413522732939
8/3/04,21.997744065046618
8/4/04,730.6764671363084
8/5/04,495.9492686832724
8/6/04,127.70753270264521
8/7/04,752.0928622674662
8/8/04,11.027315650354211
8/9/04,1018.7799544765776
8/10/04,165.7083262233865
8/11/04,580.4812676293383
8/12/04,257.8733976662365
8/13/04,209.98188632593713
8/14/04,388.8712776180557
8/15/04,780.6321836052277
8/16/04,3.1251422925214456
8/17/04,471.23122537058237
8/18/04,374.6077804133259
8/19/04,91.07115762746264
8/20/04,425.90597913903173
8/21/04,420.2112503419438
8/22/04,312.1623016771347
8/23/04,191.49664610089724
8/24/04,485.623368777976
8/25/04,149.00608334990784
8/26/04,713.9268468647653
8/27/04,285.6748682321786
8/28/04,861.6818921766795
8/29/04,94.74769508965352
8/30/04,999.7921027996255
8/31/04,68.8265976212167
9/1/04,742.4211528337478
9/2/04,82.55040171215973
9/3/04,572.9779680671998
9/4/04,523.0643531469726
9/5/04,237.96971064453123
9/6/04,0.0
9/7/04,610.1407812499999
9/8/04,957.1458703146229
9/9/04,407.1750061130646
9/10/04,414.902361995298
9/11/04,433.07735462937
9/12/04,733.5218088111126
9/13/04,147.37119780595725
9/14/04,517.8644706010349
9/15/04,616.0888449065242
9/16/04,485.7070027283369
9/17/04,142.40039125191822
9/18/04,240.07711216423587
9/19/04,762.8568357856603
9/20/04,48.39336132233552
9/21/04,929.6489041322546
9/22/04,500.560082170005
9/23/04,540.2221323290594
9/24/04,654.2772562657906
9/25/04,530.9447081122462
9/26/04,567.0780399404654
9/27/04,988.2390422818361
9/28/04,0.0
9/29/04,867.7779687499999
9/30/04,759.2193984374999
10/1/04,498.2578938476562
10/2/04,1062.4787558300782
10/3/04,319.11456911224366
10/4/04,616.4195049005402
10/5/04,781.5628996193359
10/6/04,565.1336754152467
10/7/04,626.6495747814121
10/8/04,635.3823373184418
10/9/04,555.4465316167718
10/10/04,413.9355683834066
10/11/04,364.87327364595984
10/12/04,946.3609780649638
10/13/04,210.34957593033573
10/14/04,168.6339827355606
10/15/04,477.53362153039353
10/16/04,643.838185853114
10/17/04,1677.275001406318
10/18/04,2605.806267331118
10/19/04,3292.393015234287
10/20/04,3192.516903198243
10/21/04,1534.628903506913
10/22/04,1146.3886961887924
10/23/04,1053.6950448861635
10/24/04,1504.4973173628669
10/25/04,1304.1175203868272
10/26/04,2495.339130531176
10/27/04,1484.1023367528696
10/28/04,867.6056331259074
10/29/04,1229.8705306218205
10/30/04,611.5953239884071
10/31/04,928.2530990026535
11/1/04,495.4041698892131
11/2/04,698.6990330250991
11/3/04,1213.9738594530295
11/4/04,578.2893991626846
11/5/04,664.7155591900413
11/6/04,285.92003794885346
11/7/04,790.2252536843711
11/8/04,320.34542709643216
11/9/04,697.361661347097
11/10/04,873.1298357838923
11/11/04,1383.536442657457
11/12/04,1092.1265481688033
11/13/04,449.8262820884416
11/14/04,839.8353387442612
11/15/04,984.5714346221741
11/16/04,435.80353151721533
11/17/04,710.5022975861787
11/18/04,759.1720235728959
11/19/04,600.136038892151
11/20/04,1251.9748679614258
11/21/04,438.9
11/22/04,0.0
11/23/04,1008.5796875
11/24/04,498.821640625
11/25/04,338.4496650390625
11/26/04,631.5983953125
11/27/04,1418.7733804290772
11/28/04,1098.226095554535
11/29/04,476.3093656462605
11/30/04,503.67481093673297
12/1/04,325.4758867518744
12/2/04,411.9911303832254
12/3/04,460.0568793568945
12/4/04,363.47234712610765
12/5/04,236.57001853355624
12/6/04,314.6347572773032
12/7/04,1155.301735105237
12/8/04,1642.4647832492956
12/9/04,1063.879866243086
12/10/04,1243.3183343022401
12/11/04,1175.1793631912674
12/12/04,809.6952526625594
12/13/04,764.0298600983892
12/14/04,1147.2988822510583
12/15/04,798.6435265167632
12/16/04,370.9422513527948
12/17/04,507.7477302493347
12/18/04,774.0448112122895
12/19/04,540.0810351365967
12/20/04,576.807447788086
12/21/04,551.50558203125
12/22/04,653.3089062500001
12/23/04,428.3125
12/24/04,0.0
12/25/04,967.63734375
12/26/04,464.0928359375
12/27/04,1065.0357942382814
12/28/04,1254.723505341797
12/29/04,1246.402389687195
12/30/04,3082.9666216632354
12/31/04,7316.32239290088
1/1/05,3937.5848918314264
1/2/05,2149.466620404606
1/3/05,3944.946334175921
1/4/05,1919.5211550445079
1/5/05,629.6126511205105
1/6/05,824.0513897864721
1/7/05,2342.8596214899867
1/8/05,9004.051954370425
1/9/05,12920.182320697917
1/10/05,12146.798080208475
1/11/05,10020.25755851854
1/12/05,4242.432154188916
1/13/05,2176.475709289276
1/14/05,1399.8841730476015
1/15/05,984.340581101487
1/16/05,920.3073372836923
1/17/05,771.7337326791092
1/18/05,947.0059096414936
1/19/05,958.7236004230663
1/20/05,687.6852901907948
1/21/05,1317.7309982019306
1/22/05,1251.7949692490142
1/23/05,589.7795983914523
1/24/05,499.3280537281255
1/25/05,1490.0666057597668
1/26/05,4418.147185767734
1/27/05,2684.388260017966
1/28/05,4335.926051758943
1/29/05,2202.8737035141185
1/30/05,774.576095686406
1/31/05,694.8255088501685
2/1/05,757.1718338920741
2/2/05,927.2791700860262
2/3/05,491.2509524578661
2/4/05,1222.1310972517472
2/5/05,728.5731879072944
2/6/05,170.93456969707495
2/7/05,450.1970010238647
2/8/05,334.59356951904283
2/9/05,735.8062475585937
2/10/05,305.11249999999995
2/11/05,0.0
2/12/05,1393.03828125
2/13/05,408.8609765624999
2/14/05,971.0959897460937
2/15/05,1829.8551267089842
2/16/05,5161.88282193512
2/17/05,3017.3013965395967
2/18/05,3244.684406580017
2/19/05,4996.973113508839
2/20/05,6772.160758361326
2/21/05,3743.931181782761
2/22/05,2831.855429583753
2/23/05,2302.9493433593625
2/24/05,1621.2288283229454
2/25/05,917.719860090536
2/26/05,1215.5762046817918
2/27/05,1078.7548688876664
2/28/05,2356.125956636397
3/1/05,1253.7489123962137
3/2/05,1354.737338294371
3/3/05,1236.1225053028934
3/4/05,1193.8966564577095
3/5/05,553.5516727862191
3/6/05,669.0550245245186
3/7/05,175.30732151330494
3/8/05,1126.800834899807
3/9/05,1342.0812488448214
3/10/05,2189.473533501772
3/11/05,2136.2761462609187
3/12/05,2561.5672285247115
3/13/05,2480.3280906900295
3/14/05,2104.248555861381
3/15/05,1542.9050127813944
3/16/05,375.9121335523919
3/17/05,769.9297706062753
3/18/05,94.8188893733045
3/19/05,1867.2015351703067
3/20/05,2389.217646595034
3/21/05,2462.8623951707186
3/22/05,9568.686082197954
3/23/05,12784.908240198269
3/24/05,5101.867532992815
3/25/05,2391.4304044977353
3/26/05,1809.5255453222585
3/27/05,2243.658453173479
3/28/05,6166.50915820616
3/29/05,2931.4009355480334
3/30/05,1684.4627306989833
3/31/05,1067.1903985999602
4/1/05,1105.2494734856668
4/2/05,1253.4727460775362
4/3/05,1121.6106526272883
4/4/05,964.4629999039944
4/5/05,538.3217220453771
4/6/05,1246.0032237279543
4/7/05,2183.0188739733194
4/8/05,1246.630944344145
4/9/05,1227.142395137285
4/10/05,253.07170330260442
4/11/05,729.1783952307155
4/12/05,966.8741527273751
4/13/05,976.3101934994356
4/14/05,410.67372352762004
4/15/05,535.0746890743849
4/16/05,1404.6013494206359
4/17/05,2179.5296890160334
4/18/05,2540.4379212528497
4/19/05,1936.7457334085802
4/20/05,1037.7435233636093
4/21/05,0.0
4/22/05,890.745625
4/23/05,721.1483125
4/24/05,848.7349964843747
4/25/05,148.92237486328122
4/26/05,1362.1401683801269
4/27/05,2154.1263545108395
4/28/05,2243.5722617748074
4/29/05,1201.8124472050567
4/30/05,1997.5761983482853
5/1/05,3237.989723054501
5/2/05,2632.210009189075
5/3/05,2898.151060211281
5/4/05,3569.1689910284676
5/5/05,6578.906507509389
5/6/05,3479.2269771936362
5/7/05,1719.4738085705067
5/8/05,2684.631869744132
5/9/05,10568.082931568504
5/10/05,3499.6218423519094
5/11/05,1942.415856277731
5/12/05,1863.0363327514506
5/13/05,2884.3299923125496
5/14/05,4551.075648567757
5/15/05,6545.122756427924
5/16/05,24053.96456008587
5/17/05,10741.894715190223
5/18/05,9063.786796378437
5/19/05,10060.787376365475
5/20/05,12175.482037374828
5/21/05,10520.205733225932
5/22/05,9744.79570009544
5/23/05,10944.660663518203
5/24/05,9710.7455582246
5/25/05,8872.99172340568
5/26/05,13627.425604730859
5/27/05,11550.654332928674
5/28/05,10991.728728748523
5/29/05,7199.347750133691
5/30/05,4016.3270134080394
5/31/05,6011.81064907934
6/1/05,6858.0923121352425
6/2/05,4622.132845054022
6/3/05,4585.832133588809
6/4/05,4233.440144420334
6/5/05,4476.800156130091
6/6/05,3180.121790410909
6/7/05,500.5235572009824
6/8/05,517.1741158929535
6/9/05,362.44499015454403
6/10/05,1481.4864758427502
6/11/05,2865.92619010027
6/12/05,2894.7095433516433
6/13/05,4325.19687355583
6/14/05,6092.457360423532
6/15/05,6191.177554212729
6/16/05,5695.587510155922
6/17/05,3205.5527279851985
6/18/05,545.0259114690707
6/19/05,540.3117961827793
6/20/05,1494.5027864138156
6/21/05,2840.3627125081784
6/22/05,2921.549168611038
6/23/05,3617.407883171667
6/24/05,3282.6665443191505
6/25/05,2387.0056101280343
6/26/05,2158.8514668093176
6/27/05,2697.9702378157936
6/28/05,1591.731367906169
6/29/05,3349.262627466129
6/30/05,3801.1481867877064
7/1/05,4289.168599947858
7/2/05,4438.718416756341
7/3/05,3717.8982779910457
7/4/05,2815.8888845148394
7/5/05,2955.758253529556
7/6/05,3490.8628078697902
7/7/05,3659.6072373930165
7/8/05,3590.2878706613687
7/9/05,3123.8787790933716
7/10/05,3042.1121936144555
7/11/05,2504.2023714750867
7/12/05,2979.6593205136073
7/13/05,2489.5452113660617
7/14/05,2706.423032557904
7/15/05,2100.128785197734
7/16/05,1818.814902916469
7/17/05,1694.7053004502366
7/18/05,2188.6550545407963
7/19/05,1512.5061400441039
7/20/05,1463.4525838314635
7/21/05,1801.443840628609
7/22/05,1061.7857398687665
7/23/05,1817.8935363446124
7/24/05,1428.3001786495809
7/25/05,794.9389473576549
7/26/05,958.5439633596269
7/27/05,751.4547914698669
7/28/05,1022.7028151025588
7/29/05,584.4439217324959
7/30/05,1152.621807278374
7/31/05,1198.004656517161
8/1/05,599.3307097482823
8/2/05,980.4298213494943
8/3/05,732.527154837291
8/4/05,1225.1964439963956
8/5/05,611.335219438671
8/6/05,913.2860480418065
8/7/05,997.4516228830339
8/8/05,877.3635251607124
8/9/05,954.902638064368
8/10/05,1017.2166656589557
8/11/05,990.4598249145065
8/12/05,1128.8555539616286
8/13/05,1647.683005972031
8/14/05,1089.1380216589523
8/15/05,1608.100226117786
8/16/05,1364.6692900597686
8/17/05,1748.476545630493
8/18/05,1948.6214964111327
8/19/05,0.0
8/20/05,554.21953125
8/21/05,2012.1573828125
8/22/05,3227.833946777344
8/23/05,2851.7853283691406
8/24/05,1391.3996242715455
8/25/05,1700.378920816513
8/26/05,1111.4090749932082
8/27/05,1808.014605863806
8/28/05,1086.2852873069776
8/29/05,1473.9199718756895
8/30/05,1173.3584740179926
8/31/05,832.4099322471499
9/1/05,1521.3989990755822
9/2/05,716.9245184309289
9/3/05,1280.6429541528178
9/4/05,706.9793748781486
9/5/05,891.8615317523264
9/6/05,778.2025214999376
9/7/05,1097.939916751192
9/8/05,319.69780834370573
9/9/05,878.8992227179278
9/10/05,902.6904916395715
9/11/05,688.9938117397481
9/12/05,279.28192220692324
9/13/05,813.6618831341774
9/14/05,583.0472530465751
9/15/05,233.09011512276948
9/16/05,648.2967725041867
9/17/05,206.53793058199778
9/18/05,616.448523288348
9/19/05,637.54644852254
9/20/05,738.5342792331055
9/21/05,832.0091818026449
9/22/05,267.0805460250118
9/23/05,293.76561544854167
9/24/05,699.0460882662687
9/25/05,419.9600586633495
9/26/05,690.5908508707603
9/27/05,96.70219095238247
9/28/05,914.7484675555729
9/29/05,304.5606902346925
9/30/05,394.3050424054737
10/1/05,131.0603260025167
10/2/05,429.1231564892072
10/3/05,225.02930346806184
10/4/05,556.1141759409791
10/5/05,590.1247427270507
10/6/05,0.0
10/7/05,585.1759374999999
10/8/05,655.899234375
10/9/05,414.08660386399987
10/10/05,258.67233377416187
10/11/05,327.9062890862587
10/12/05,448.86725157629814
10/13/05,386.6524616063018
10/14/05,16.136259237368137
10/15/05,365.4324460445655
10/16/05,473.2565633724731
10/17/05,377.40584566244877
10/18/05,289.1615123333285
10/19/05,356.46937161510107
10/20/05,469.419177814896
10/21/05,477.12393741834705
10/22/05,611.7247321508935
10/23/05,17.10203078698845
10/24/05,188.5760972279643
10/25/05,374.188636029617
10/26/05,563.0340222141144
10/27/05,1123.7534311333088
10/28/05,394.87733270114927
10/29/05,669.9661653952019
10/30/05,49.94903869229006
10/31/05,719.4787029391407
11/1/05,129.45224781197274
11/2/05,441.997702384337
11/3/05,223.2150674209472
11/4/05,558.3188320770764
11/5/05,76.15318056896783
11/6/05,685.2429654799652
11/7/05,30.55624646482724
11/8/05,790.1831042862997
11/9/05,659.256008012216
11/10/05,194.82556989496314
11/11/05,697.04542240545
11/12/05,292.1206187008348
11/13/05,865.4544876775085
11/14/05,0.0
11/15/05,454.36015625
11/16/05,622.0200495310601
11/17/05,138.813903810187
11/18/05,554.0559763132666
11/19/05,547.8816476583669
11/20/05,492.4587991661995
11/21/05,509.03674822088414
11/22/05,0.0
11/23/05,572.19421875
11/24/05,175.6460234375
11/25/05,768.0841211914062
11/26/05,719.7909098436585
11/27/05,106.18029217902301
11/28/05,644.4475515155963
11/29/05,1621.7290203081766
11/30/05,1731.7909075545947
12/1/05,5486.5586297248165
12/2/05,7745.798070771901
12/3/05,1723.2628134519691
12/4/05,1439.3970387215045
12/5/05,753.9487356746864
12/6/05,879.6597216543884
12/7/05,1018.853265115857
12/8/05,369.9405265957665
12/9/05,866.8288669219511
12/10/05,902.0271868970697
12/11/05,579.6495568751203
12/12/05,410.7751882869765
12/13/05,116.96031479045328
12/14/05,45.19266618116929
12/15/05,444.2364974675816
12/16/05,116.37360781376299
12/17/05,355.759446309762
12/18/05,2955.6289012374086
12/19/05,3630.0256972904162
12/20/05,1779.798030116012
12/21/05,1780.17655597051
12/22/05,6994.491782777431
12/23/05,5549.691388685979
12/24/05,2724.677349930122
12/25/05,2927.788090426285
12/26/05,5798.237003504667
12/27/05,2052.7466466126434
12/28/05,6793.29585385971
12/29/05,4520.01519888252
12/30/05,6767.032946723948
12/31/05,42103.4466955921
1/1/06,10601.940139582317
1/2/06,20076.435587010164
1/3/06,8215.000685250307
1/4/06,3697.4521358313696
1/5/06,3263.4409704947197
1/6/06,2191.2762367354026
1/7/06,2288.0170953785305
1/8/06,1670.2180790949064
1/9/06,1070.1256910412992
1/10/06,840.5683146392423
1/11/06,284.3981779883702
1/12/06,493.7402599874272
1/13/06,895.3721476215428
1/14/06,1689.035690207411
1/15/06,1424.348267395892
1/16/06,725.6504624266452
1/17/06,935.7382008099928
1/18/06,2500.564043117185
1/19/06,1598.8287883892792
1/20/06,946.9673554687502
1/21/06,1176.9810937500001
1/22/06,743.05
1/23/06,0.0
1/24/06,679.0437499999998
1/25/06,420.72078124999985
1/26/06,57.12828515624983
1/27/06,310.48085126953106
1/28/06,445.9224671118161
1/29/06,767.3938857893675
1/30/06,472.4990902877821
1/31/06,922.3245797538693
2/1/06,882.4045321671749
2/2/06,1358.8934890867652
2/3/06,2496.336482470685
2/4/06,1283.0355368244454
2/5/06,1261.5390868421002
2/6/06,406.9729763500641
2/7/06,472.0527041451671
2/8/06,700.6101706183488
2/9/06,665.5159062529149
2/10/06,672.8632417419603
2/11/06,561.1153199172743
2/12/06,1043.6765453083017
2/13/06,783.447290231609
2/14/06,991.6861267847032
2/15/06,610.9563315276811
2/16/06,558.5203584083039
2/17/06,872.2132253062744
2/18/06,74.02983816894528
2/19/06,678.9413791015625
2/20/06,630.9843203124999
2/21/06,0.0
2/22/06,516.2729687499999
2/23/06,372.64066018350206
2/24/06,190.00299278805608
2/25/06,15.660455107516327
2/26/06,489.81654597445254
2/27/06,9378.630351901369
2/28/06,21044.04515011814
3/1/06,6694.923677070858
3/2/06,4416.841258057112
3/3/06,4819.730944790759
3/4/06,2821.786907063577
3/5/06,2640.8586739048487
3/6/06,4137.6247678698055
3/7/06,2760.900662617124
3/8/06,2158.567121589078
3/9/06,1221.0120996639243
3/10/06,1885.2430782603756
3/11/06,1798.7312695687988
3/12/06,604.5372244041605
3/13/06,870.8477740057469
3/14/06,2246.7423942664054
3/15/06,1213.3598192142726
3/16/06,541.7277717446718
3/17/06,3729.7045727484656
3/18/06,1477.5812064581623
3/19/06,915.8972185559492
3/20/06,1345.9026426885566
3/21/06,1010.6861623552104
3/22/06,66.20519993739526
3/23/06,707.3299661920905
3/24/06,655.2959570089338
3/25/06,6572.32644314342
3/26/06,3223.1270978495577
3/27/06,2829.4220681070933
3/28/06,5095.232234150595
3/29/06,4291.522719904469
3/30/06,2517.9631702281645
3/31/06,3763.4952377038435
4/1/06,4194.211608475637
4/2/06,2178.8241441695777
4/3/06,17210.97173421175
4/4/06,30623.226299936647
4/5/06,15766.622831107885
4/6/06,4120.986488425734
4/7/06,5566.877386592763
4/8/06,5935.024220936708
4/9/06,2495.8856219113486
4/10/06,2716.8553824533556
4/11/06,1774.4685372129843
4/12/06,2137.5797417766107
4/13/06,2386.8742010516326
4/14/06,2926.951651228055
4/15/06,3574.6917735709076
4/16/06,4673.319821445184
4/17/06,5606.4846506069935
4/18/06,2152.03552693067
4/19/06,1761.172632804105
4/20/06,2655.334377848556
4/21/06,2372.199973417086
4/22/06,3067.918339210365
4/23/06,1419.057615322322
4/24/06,915.3374999999996
4/25/06,0.0
4/26/06,3630.886875
4/27/06,6481.15978125
4/28/06,7932.325512890625
4/29/06,9928.968767265626
4/30/06,9731.126046224366
5/1/06,8342.207565273426
5/2/06,8256.451147455115
5/3/06,7685.449368504887
5/4/06,6557.157974942759
5/5/06,5316.083387717111
5/6/06,5647.534724966256
5/7/06,5349.669611322121
5/8/06,6416.115006896671
5/9/06,6547.300325532309
5/10/06,6329.691922965378
5/11/06,6901.391471334455
5/12/06,6044.949253024288
5/13/06,6855.969722261063
5/14/06,7043.161336241545
5/15/06,8162.483096754111
5/16/06,8651.24318098222
5/17/06,9298.105396217039
5/18/06,10232.060910139338
5/19/06,10119.270442083805
5/20/06,10769.3719316177
5/21/06,8637.640716681699
5/22/06,7404.491344234007
5/23/06,1149.7744261989255
5/24/06,3060.7586702150547
5/25/06,5650.357493982491
5/26/06,5382.927579537659
5/27/06,4241.855839562988
5/28/06,582.3125
5/29/06,0.0
5/30/06,1355.09171875
5/31/06,3783.3149921875
6/1/06,5420.898633691407
6/2/06,6505.977800888672
6/3/06,7489.492694441834
6/4/06,8783.452822582023
6/5/06,7610.005326053829
6/6/06,8666.644367930869
6/7/06,9053.732791398368
6/8/06,6498.376852387421
6/9/06,5661.26319771776
6/10/06,5253.477195072796
6/11/06,3924.701483732879
6/12/06,4005.344432528922
6/13/06,3036.424465853929
6/14/06,519.9859090312748
6/15/06,1109.9785165202975
6/16/06,1514.429101474646
6/17/06,3777.8969917757995
6/18/06,3010.70327594586
